,circuitId,season,round,raceName,date,circuitName,Location,Driver_Position,Driver_Points,driverRef,constructorRef,grid_pos,completed_laps,race_status,race_time
4347,nurburgring,2011,10,German Grand Prix,2011-07-24,Nürburgring,"{'lat': '50.3356', 'long': '6.9475', 'locality': 'Nürburg', 'country': 'Germany'}",3.0,15.0,'webber','red_bull',1.0,60.0,'Finished'," {'millis': '5860122', 'time': '+9.788'}, 'FastestLap': {'rank': '2', 'lap': '60', "
4348,nurburgring,2011,10,German Grand Prix,2011-07-24,Nürburgring,"{'lat': '50.3356', 'long': '6.9475', 'locality': 'Nürburg', 'country': 'Germany'}",4.0,12.0,'vettel','red_bull',3.0,60.0,'Finished'," {'millis': '5898255', 'time': '+47.921'}, 'FastestLap': {'rank': '3', 'lap': '47', "
4349,nurburgring,2011,10,German Grand Prix,2011-07-24,Nürburgring,"{'lat': '50.3356', 'long': '6.9475', 'locality': 'Nürburg', 'country': 'Germany'}",5.0,10.0,'massa','ferrari',5.0,60.0,'Finished'," {'millis': '5902586', 'time': '+52.252'}, 'FastestLap': {'rank': '4', 'lap': '51', "
4350,hungaroring,2011,11,Hungarian Grand Prix,2011-07-31,Hungaroring,"{'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}",1.0,25.0,'button','mclaren',3.0,70.0,'Finished'," {'millis': '6402337', 'time': '1:46:42.337'}, 'FastestLap': {'rank': '6', 'lap': '58', "
4351,hungaroring,2011,11,Hungarian Grand Prix,2011-07-31,Hungaroring,"{'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}",2.0,18.0,'vettel','red_bull',1.0,70.0,'Finished'," {'millis': '6405925', 'time': '+3.588'}, 'FastestLap': {'rank': '5', 'lap': '70', "
4352,hungaroring,2011,11,Hungarian Grand Prix,2011-07-31,Hungaroring,"{'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}",3.0,15.0,'alonso','ferrari',5.0,70.0,'Finished'," {'millis': '6422156', 'time': '+19.819'}, 'FastestLap': {'rank': '3', 'lap': '62', "
4353,hungaroring,2011,11,Hungarian Grand Prix,2011-07-31,Hungaroring,"{'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}",4.0,12.0,'hamilton','mclaren',2.0,70.0,'Finished'," {'millis': '6450675', 'time': '+48.338'}, 'FastestLap': {'rank': '2', 'lap': '61', "
4354,hungaroring,2011,11,Hungarian Grand Prix,2011-07-31,Hungaroring,"{'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}",5.0,10.0,'webber','red_bull',6.0,70.0,'Finished'," {'millis': '6452079', 'time': '+49.742'}, 'FastestLap': {'rank': '4', 'lap': '61', "
4355,spa,2011,12,Belgian Grand Prix,2011-08-28,Circuit de Spa-Francorchamps,"{'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}",1.0,25.0,'vettel','red_bull',1.0,44.0,'Finished'," {'millis': '5204893', 'time': '1:26:44.893'}, 'FastestLap': {'rank': '4', 'lap': '36', "
4356,spa,2011,12,Belgian Grand Prix,2011-08-28,Circuit de Spa-Francorchamps,"{'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}",2.0,18.0,'webber','red_bull',3.0,44.0,'Finished'," {'millis': '5208634', 'time': '+3.741'}, 'FastestLap': {'rank': '1', 'lap': '33', "
4357,spa,2011,12,Belgian Grand Prix,2011-08-28,Circuit de Spa-Francorchamps,"{'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}",3.0,15.0,'button','mclaren',13.0,44.0,'Finished'," {'millis': '5214562', 'time': '+9.669'}, 'FastestLap': {'rank': '2', 'lap': '39', "
4358,spa,2011,12,Belgian Grand Prix,2011-08-28,Circuit de Spa-Francorchamps,"{'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}",4.0,12.0,'alonso','ferrari',8.0,44.0,'Finished'," {'millis': '5217915', 'time': '+13.022'}, 'FastestLap': {'rank': '5', 'lap': '41', "
4359,spa,2011,12,Belgian Grand Prix,2011-08-28,Circuit de Spa-Francorchamps,"{'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}",5.0,10.0,'michael_schumacher','mercedes',24.0,44.0,'Finished'," {'millis': '5252357', 'time': '+47.464'}, 'FastestLap': {'rank': '6', 'lap': '34', "
4360,monza,2011,13,Italian Grand Prix,2011-09-11,Autodromo Nazionale di Monza,"{'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}",1.0,25.0,'vettel','red_bull',1.0,53.0,'Finished'," {'millis': '4846172', 'time': '1:20:46.172'}, 'FastestLap': {'rank': '3', 'lap': '49', "
4361,monza,2011,13,Italian Grand Prix,2011-09-11,Autodromo Nazionale di Monza,"{'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}",2.0,18.0,'button','mclaren',3.0,53.0,'Finished'," {'millis': '4855762', 'time': '+9.590'}, 'FastestLap': {'rank': '2', 'lap': '52', "
4362,monza,2011,13,Italian Grand Prix,2011-09-11,Autodromo Nazionale di Monza,"{'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}",3.0,15.0,'alonso','ferrari',4.0,53.0,'Finished'," {'millis': '4863081', 'time': '+16.909'}, 'FastestLap': {'rank': '6', 'lap': '50', "
4363,monza,2011,13,Italian Grand Prix,2011-09-11,Autodromo Nazionale di Monza,"{'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}",4.0,12.0,'hamilton','mclaren',2.0,53.0,'Finished'," {'millis': '4863589', 'time': '+17.417'}, 'FastestLap': {'rank': '1', 'lap': '52', "
4364,monza,2011,13,Italian Grand Prix,2011-09-11,Autodromo Nazionale di Monza,"{'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}",5.0,10.0,'michael_schumacher','mercedes',8.0,53.0,'Finished'," {'millis': '4878849', 'time': '+32.677'}, 'FastestLap': {'rank': '7', 'lap': '46', "
4365,marina_bay,2011,14,Singapore Grand Prix,2011-09-25,Marina Bay Street Circuit,"{'lat': '1.2914', 'long': '103.864', 'locality': 'Marina Bay', 'country': 'Singapore'}",1.0,25.0,'vettel','red_bull',1.0,61.0,'Finished'," {'millis': '7146757', 'time': '1:59:04.757'}, 'FastestLap': {'rank': '2', 'lap': '51', "
4366,marina_bay,2011,14,Singapore Grand Prix,2011-09-25,Marina Bay Street Circuit,"{'lat': '1.2914', 'long': '103.864', 'locality': 'Marina Bay', 'country': 'Singapore'}",2.0,18.0,'button','mclaren',3.0,61.0,'Finished'," {'millis': '7148494', 'time': '+1.737'}, 'FastestLap': {'rank': '1', 'lap': '54', "
4367,marina_bay,2011,14,Singapore Grand Prix,2011-09-25,Marina Bay Street Circuit,"{'lat': '1.2914', 'long': '103.864', 'locality': 'Marina Bay', 'country': 'Singapore'}",3.0,15.0,'webber','red_bull',2.0,61.0,'Finished'," {'millis': '7176036', 'time': '+29.279'}, 'FastestLap': {'rank': '3', 'lap': '54', "
4368,marina_bay,2011,14,Singapore Grand Prix,2011-09-25,Marina Bay Street Circuit,"{'lat': '1.2914', 'long': '103.864', 'locality': 'Marina Bay', 'country': 'Singapore'}",4.0,12.0,'alonso','ferrari',5.0,61.0,'Finished'," {'millis': '7202206', 'time': '+55.449'}, 'FastestLap': {'rank': '5', 'lap': '58', "
4369,marina_bay,2011,14,Singapore Grand Prix,2011-09-25,Marina Bay Street Circuit,"{'lat': '1.2914', 'long': '103.864', 'locality': 'Marina Bay', 'country': 'Singapore'}",5.0,10.0,'hamilton','mclaren',4.0,61.0,'Finished'," {'millis': '7214523', 'time': '+1:07.766'}, 'FastestLap': {'rank': '4', 'lap': '54', "
4370,suzuka,2011,15,Japanese Grand Prix,2011-10-09,Suzuka Circuit,"{'lat': '34.8431', 'long': '136.541', 'locality': 'Suzuka', 'country': 'Japan'}",1.0,25.0,'button','mclaren',2.0,53.0,'Finished'," {'millis': '5453427', 'time': '1:30:53.427'}, 'FastestLap': {'rank': '1', 'lap': '52', "
4371,suzuka,2011,15,Japanese Grand Prix,2011-10-09,Suzuka Circuit,"{'lat': '34.8431', 'long': '136.541', 'locality': 'Suzuka', 'country': 'Japan'}",2.0,18.0,'alonso','ferrari',5.0,53.0,'Finished'," {'millis': '5454587', 'time': '+1.160'}, 'FastestLap': {'rank': '4', 'lap': '50', "
4372,suzuka,2011,15,Japanese Grand Prix,2011-10-09,Suzuka Circuit,"{'lat': '34.8431', 'long': '136.541', 'locality': 'Suzuka', 'country': 'Japan'}",3.0,15.0,'vettel','red_bull',1.0,53.0,'Finished'," {'millis': '5455433', 'time': '+2.006'}, 'FastestLap': {'rank': '6', 'lap': '52', "
4373,suzuka,2011,15,Japanese Grand Prix,2011-10-09,Suzuka Circuit,"{'lat': '34.8431', 'long': '136.541', 'locality': 'Suzuka', 'country': 'Japan'}",4.0,12.0,'webber','red_bull',6.0,53.0,'Finished'," {'millis': '5461498', 'time': '+8.071'}, 'FastestLap': {'rank': '5', 'lap': '47', "
4374,suzuka,2011,15,Japanese Grand Prix,2011-10-09,Suzuka Circuit,"{'lat': '34.8431', 'long': '136.541', 'locality': 'Suzuka', 'country': 'Japan'}",5.0,10.0,'hamilton','mclaren',3.0,53.0,'Finished'," {'millis': '5477695', 'time': '+24.268'}, 'FastestLap': {'rank': '9', 'lap': '49', "
4375,yeongam,2011,16,Korean Grand Prix,2011-10-16,Korean International Circuit,"{'lat': '34.7333', 'long': '126.417', 'locality': 'Yeongam County', 'country': 'Korea'}",1.0,25.0,'vettel','red_bull',2.0,55.0,'Finished'," {'millis': '5881994', 'time': '1:38:01.994'}, 'FastestLap': {'rank': '1', 'lap': '55', "
4376,yeongam,2011,16,Korean Grand Prix,2011-10-16,Korean International Circuit,"{'lat': '34.7333', 'long': '126.417', 'locality': 'Yeongam County', 'country': 'Korea'}",2.0,18.0,'hamilton','mclaren',1.0,55.0,'Finished'," {'millis': '5894013', 'time': '+12.019'}, 'FastestLap': {'rank': '3', 'lap': '54', "
4377,yeongam,2011,16,Korean Grand Prix,2011-10-16,Korean International Circuit,"{'lat': '34.7333', 'long': '126.417', 'locality': 'Yeongam County', 'country': 'Korea'}",3.0,15.0,'webber','red_bull',4.0,55.0,'Finished'," {'millis': '5894471', 'time': '+12.477'}, 'FastestLap': {'rank': '2', 'lap': '55', "
4378,yeongam,2011,16,Korean Grand Prix,2011-10-16,Korean International Circuit,"{'lat': '34.7333', 'long': '126.417', 'locality': 'Yeongam County', 'country': 'Korea'}",4.0,12.0,'button','mclaren',3.0,55.0,'Finished'," {'millis': '5896688', 'time': '+14.694'}, 'FastestLap': {'rank': '7', 'lap': '55', "
4379,yeongam,2011,16,Korean Grand Prix,2011-10-16,Korean International Circuit,"{'lat': '34.7333', 'long': '126.417', 'locality': 'Yeongam County', 'country': 'Korea'}",5.0,10.0,'alonso','ferrari',6.0,55.0,'Finished'," {'millis': '5897683', 'time': '+15.689'}, 'FastestLap': {'rank': '6', 'lap': '41', "
4380,buddh,2011,17,Indian Grand Prix,2011-10-30,Buddh International Circuit,"{'lat': '28.3487', 'long': '77.5331', 'locality': 'Uttar Pradesh', 'country': 'India'}",1.0,25.0,'vettel','red_bull',1.0,60.0,'Finished'," {'millis': '5435002', 'time': '1:30:35.002'}, 'FastestLap': {'rank': '1', 'lap': '60', "
4381,buddh,2011,17,Indian Grand Prix,2011-10-30,Buddh International Circuit,"{'lat': '28.3487', 'long': '77.5331', 'locality': 'Uttar Pradesh', 'country': 'India'}",2.0,18.0,'button','mclaren',4.0,60.0,'Finished'," {'millis': '5443435', 'time': '+8.433'}, 'FastestLap': {'rank': '4', 'lap': '60', "
4382,buddh,2011,17,Indian Grand Prix,2011-10-30,Buddh International Circuit,"{'lat': '28.3487', 'long': '77.5331', 'locality': 'Uttar Pradesh', 'country': 'India'}",3.0,15.0,'alonso','ferrari',3.0,60.0,'Finished'," {'millis': '5459303', 'time': '+24.301'}, 'FastestLap': {'rank': '3', 'lap': '58', "
4383,buddh,2011,17,Indian Grand Prix,2011-10-30,Buddh International Circuit,"{'lat': '28.3487', 'long': '77.5331', 'locality': 'Uttar Pradesh', 'country': 'India'}",4.0,12.0,'webber','red_bull',2.0,60.0,'Finished'," {'millis': '5460531', 'time': '+25.529'}, 'FastestLap': {'rank': '2', 'lap': '59', "
4384,buddh,2011,17,Indian Grand Prix,2011-10-30,Buddh International Circuit,"{'lat': '28.3487', 'long': '77.5331', 'locality': 'Uttar Pradesh', 'country': 'India'}",5.0,10.0,'michael_schumacher','mercedes',11.0,60.0,'Finished'," {'millis': '5500423', 'time': '+1:05.421'}, 'FastestLap': {'rank': '5', 'lap': '48', "
4385,yas_marina,2011,18,Abu Dhabi Grand Prix,2011-11-13,Yas Marina Circuit,"{'lat': '24.4672', 'long': '54.6031', 'locality': 'Abu Dhabi', 'country': 'UAE'}",1.0,25.0,'hamilton','mclaren',2.0,55.0,'Finished'," {'millis': '5831886', 'time': '1:37:11.886'}, 'FastestLap': {'rank': '3', 'lap': '51', "
4386,yas_marina,2011,18,Abu Dhabi Grand Prix,2011-11-13,Yas Marina Circuit,"{'lat': '24.4672', 'long': '54.6031', 'locality': 'Abu Dhabi', 'country': 'UAE'}",2.0,18.0,'alonso','ferrari',5.0,55.0,'Finished'," {'millis': '5840343', 'time': '+8.457'}, 'FastestLap': {'rank': '6', 'lap': '41', "
4387,yas_marina,2011,18,Abu Dhabi Grand Prix,2011-11-13,Yas Marina Circuit,"{'lat': '24.4672', 'long': '54.6031', 'locality': 'Abu Dhabi', 'country': 'UAE'}",3.0,15.0,'button','mclaren',3.0,55.0,'Finished'," {'millis': '5857767', 'time': '+25.881'}, 'FastestLap': {'rank': '2', 'lap': '51', "
4388,yas_marina,2011,18,Abu Dhabi Grand Prix,2011-11-13,Yas Marina Circuit,"{'lat': '24.4672', 'long': '54.6031', 'locality': 'Abu Dhabi', 'country': 'UAE'}",4.0,12.0,'webber','red_bull',4.0,55.0,'Finished'," {'millis': '5867670', 'time': '+35.784'}, 'FastestLap': {'rank': '1', 'lap': '51', "
4389,yas_marina,2011,18,Abu Dhabi Grand Prix,2011-11-13,Yas Marina Circuit,"{'lat': '24.4672', 'long': '54.6031', 'locality': 'Abu Dhabi', 'country': 'UAE'}",5.0,10.0,'massa','ferrari',6.0,55.0,'Finished'," {'millis': '5882464', 'time': '+50.578'}, 'FastestLap': {'rank': '10', 'lap': '51', "
4390,interlagos,2011,19,Brazilian Grand Prix,2011-11-27,Autódromo José Carlos Pace,"{'lat': '-23.7036', 'long': '-46.6997', 'locality': 'São Paulo', 'country': 'Brazil'}",1.0,25.0,'webber','red_bull',2.0,71.0,'Finished'," {'millis': '5537464', 'time': '1:32:17.464'}, 'FastestLap': {'rank': '1', 'lap': '71', "
4391,interlagos,2011,19,Brazilian Grand Prix,2011-11-27,Autódromo José Carlos Pace,"{'lat': '-23.7036', 'long': '-46.6997', 'locality': 'São Paulo', 'country': 'Brazil'}",2.0,18.0,'vettel','red_bull',1.0,71.0,'Finished'," {'millis': '5554447', 'time': '+16.983'}, 'FastestLap': {'rank': '3', 'lap': '68', "
4392,interlagos,2011,19,Brazilian Grand Prix,2011-11-27,Autódromo José Carlos Pace,"{'lat': '-23.7036', 'long': '-46.6997', 'locality': 'São Paulo', 'country': 'Brazil'}",3.0,15.0,'button','mclaren',3.0,71.0,'Finished'," {'millis': '5565102', 'time': '+27.638'}, 'FastestLap': {'rank': '2', 'lap': '63', "
4393,interlagos,2011,19,Brazilian Grand Prix,2011-11-27,Autódromo José Carlos Pace,"{'lat': '-23.7036', 'long': '-46.6997', 'locality': 'São Paulo', 'country': 'Brazil'}",4.0,12.0,'alonso','ferrari',5.0,71.0,'Finished'," {'millis': '5572512', 'time': '+35.048'}, 'FastestLap': {'rank': '4', 'lap': '65', "
4394,interlagos,2011,19,Brazilian Grand Prix,2011-11-27,Autódromo José Carlos Pace,"{'lat': '-23.7036', 'long': '-46.6997', 'locality': 'São Paulo', 'country': 'Brazil'}",5.0,10.0,'massa','ferrari',7.0,71.0,'Finished'," {'millis': '5604197', 'time': '+1:06.733'}, 'FastestLap': {'rank': '12', 'lap': '64', "
4395,albert_park,2012,1,Australian Grand Prix,2012-03-18,Albert Park Grand Prix Circuit,"{'lat': '-37.8497', 'long': '144.968', 'locality': 'Melbourne', 'country': 'Australia'}",1.0,25.0,'button','mclaren',2.0,58.0,'Finished'," {'millis': '5649565', 'time': '1:34:09.565'}, 'FastestLap': {'rank': '1', 'lap': '56', "
4396,albert_park,2012,1,Australian Grand Prix,2012-03-18,Albert Park Grand Prix Circuit,"{'lat': '-37.8497', 'long': '144.968', 'locality': 'Melbourne', 'country': 'Australia'}",2.0,18.0,'vettel','red_bull',6.0,58.0,'Finished'," {'millis': '5651704', 'time': '+2.139'}, 'FastestLap': {'rank': '2', 'lap': '57', "
4397,albert_park,2012,1,Australian Grand Prix,2012-03-18,Albert Park Grand Prix Circuit,"{'lat': '-37.8497', 'long': '144.968', 'locality': 'Melbourne', 'country': 'Australia'}",3.0,15.0,'hamilton','mclaren',1.0,58.0,'Finished'," {'millis': '5653640', 'time': '+4.075'}, 'FastestLap': {'rank': '4', 'lap': '57', "
4398,albert_park,2012,1,Australian Grand Prix,2012-03-18,Albert Park Grand Prix Circuit,"{'lat': '-37.8497', 'long': '144.968', 'locality': 'Melbourne', 'country': 'Australia'}",4.0,12.0,'webber','red_bull',5.0,58.0,'Finished'," {'millis': '5654112', 'time': '+4.547'}, 'FastestLap': {'rank': '3', 'lap': '57', "
4399,albert_park,2012,1,Australian Grand Prix,2012-03-18,Albert Park Grand Prix Circuit,"{'lat': '-37.8497', 'long': '144.968', 'locality': 'Melbourne', 'country': 'Australia'}",5.0,10.0,'alonso','ferrari',12.0,58.0,'Finished'," {'millis': '5671130', 'time': '+21.565'}, 'FastestLap': {'rank': '7', 'lap': '52', "
4400,sepang,2012,2,Malaysian Grand Prix,2012-03-25,Sepang International Circuit,"{'lat': '2.76083', 'long': '101.738', 'locality': 'Kuala Lumpur', 'country': 'Malaysia'}",1.0,25.0,'alonso','ferrari',8.0,56.0,'Finished'," {'millis': '9891812', 'time': '2:44:51.812'}, 'FastestLap': {'rank': '7', 'lap': '53', "
4401,sepang,2012,2,Malaysian Grand Prix,2012-03-25,Sepang International Circuit,"{'lat': '2.76083', 'long': '101.738', 'locality': 'Kuala Lumpur', 'country': 'Malaysia'}",2.0,18.0,'perez','sauber',9.0,56.0,'Finished'," {'millis': '9894075', 'time': '+2.263'}, 'FastestLap': {'rank': '3', 'lap': '54', "
4402,sepang,2012,2,Malaysian Grand Prix,2012-03-25,Sepang International Circuit,"{'lat': '2.76083', 'long': '101.738', 'locality': 'Kuala Lumpur', 'country': 'Malaysia'}",3.0,15.0,'hamilton','mclaren',1.0,56.0,'Finished'," {'millis': '9906403', 'time': '+14.591'}, 'FastestLap': {'rank': '6', 'lap': '50', "
4403,sepang,2012,2,Malaysian Grand Prix,2012-03-25,Sepang International Circuit,"{'lat': '2.76083', 'long': '101.738', 'locality': 'Kuala Lumpur', 'country': 'Malaysia'}",4.0,12.0,'webber','red_bull',4.0,56.0,'Finished'," {'millis': '9909500', 'time': '+17.688'}, 'FastestLap': {'rank': '2', 'lap': '52', "
4404,sepang,2012,2,Malaysian Grand Prix,2012-03-25,Sepang International Circuit,"{'lat': '2.76083', 'long': '101.738', 'locality': 'Kuala Lumpur', 'country': 'Malaysia'}",5.0,10.0,'raikkonen','lotus_f1',10.0,56.0,'Finished'," {'millis': '9921268', 'time': '+29.456'}, 'FastestLap': {'rank': '1', 'lap': '53', "
4405,shanghai,2012,3,Chinese Grand Prix,2012-04-15,Shanghai International Circuit,"{'lat': '31.3389', 'long': '121.22', 'locality': 'Shanghai', 'country': 'China'}",1.0,25.0,'rosberg','mercedes',1.0,56.0,'Finished'," {'millis': '5786929', 'time': '1:36:26.929'}, 'FastestLap': {'rank': '8', 'lap': '40', "
4406,shanghai,2012,3,Chinese Grand Prix,2012-04-15,Shanghai International Circuit,"{'lat': '31.3389', 'long': '121.22', 'locality': 'Shanghai', 'country': 'China'}",2.0,18.0,'button','mclaren',5.0,56.0,'Finished'," {'millis': '5807555', 'time': '+20.626'}, 'FastestLap': {'rank': '3', 'lap': '56', "
4407,shanghai,2012,3,Chinese Grand Prix,2012-04-15,Shanghai International Circuit,"{'lat': '31.3389', 'long': '121.22', 'locality': 'Shanghai', 'country': 'China'}",3.0,15.0,'hamilton','mclaren',7.0,56.0,'Finished'," {'millis': '5812941', 'time': '+26.012'}, 'FastestLap': {'rank': '6', 'lap': '40', "
4408,shanghai,2012,3,Chinese Grand Prix,2012-04-15,Shanghai International Circuit,"{'lat': '31.3389', 'long': '121.22', 'locality': 'Shanghai', 'country': 'China'}",4.0,12.0,'webber','red_bull',6.0,56.0,'Finished'," {'millis': '5814853', 'time': '+27.924'}, 'FastestLap': {'rank': '5', 'lap': '52', "
4409,shanghai,2012,3,Chinese Grand Prix,2012-04-15,Shanghai International Circuit,"{'lat': '31.3389', 'long': '121.22', 'locality': 'Shanghai', 'country': 'China'}",5.0,10.0,'vettel','red_bull',11.0,56.0,'Finished'," {'millis': '5817412', 'time': '+30.483'}, 'FastestLap': {'rank': '7', 'lap': '33', "
4410,bahrain,2012,4,Bahrain Grand Prix,2012-04-22,Bahrain International Circuit,"{'lat': '26.0325', 'long': '50.5106', 'locality': 'Sakhir', 'country': 'Bahrain'}",1.0,25.0,'vettel','red_bull',1.0,57.0,'Finished'," {'millis': '5710990', 'time': '1:35:10.990'}, 'FastestLap': {'rank': '1', 'lap': '41', "
4411,bahrain,2012,4,Bahrain Grand Prix,2012-04-22,Bahrain International Circuit,"{'lat': '26.0325', 'long': '50.5106', 'locality': 'Sakhir', 'country': 'Bahrain'}",2.0,18.0,'raikkonen','lotus_f1',11.0,57.0,'Finished'," {'millis': '5714323', 'time': '+3.333'}, 'FastestLap': {'rank': '5', 'lap': '41', "
4412,bahrain,2012,4,Bahrain Grand Prix,2012-04-22,Bahrain International Circuit,"{'lat': '26.0325', 'long': '50.5106', 'locality': 'Sakhir', 'country': 'Bahrain'}",3.0,15.0,'grosjean','lotus_f1',7.0,57.0,'Finished'," {'millis': '5721184', 'time': '+10.194'}, 'FastestLap': {'rank': '3', 'lap': '42', "
4413,bahrain,2012,4,Bahrain Grand Prix,2012-04-22,Bahrain International Circuit,"{'lat': '26.0325', 'long': '50.5106', 'locality': 'Sakhir', 'country': 'Bahrain'}",4.0,12.0,'webber','red_bull',3.0,57.0,'Finished'," {'millis': '5749778', 'time': '+38.788'}, 'FastestLap': {'rank': '6', 'lap': '45', "
4414,bahrain,2012,4,Bahrain Grand Prix,2012-04-22,Bahrain International Circuit,"{'lat': '26.0325', 'long': '50.5106', 'locality': 'Sakhir', 'country': 'Bahrain'}",5.0,10.0,'rosberg','mercedes',5.0,57.0,'Finished'," {'millis': '5766450', 'time': '+55.460'}, 'FastestLap': {'rank': '10', 'lap': '41', "
4415,catalunya,2012,5,Spanish Grand Prix,2012-05-13,Circuit de Barcelona-Catalunya,"{'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}",1.0,25.0,'maldonado','williams',1.0,66.0,'Finished'," {'millis': '5949145', 'time': '1:39:09.145'}, 'FastestLap': {'rank': '6', 'lap': '26', "
4416,catalunya,2012,5,Spanish Grand Prix,2012-05-13,Circuit de Barcelona-Catalunya,"{'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}",2.0,18.0,'alonso','ferrari',2.0,66.0,'Finished'," {'millis': '5952340', 'time': '+3.195'}, 'FastestLap': {'rank': '3', 'lap': '46', "
4417,catalunya,2012,5,Spanish Grand Prix,2012-05-13,Circuit de Barcelona-Catalunya,"{'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}",3.0,15.0,'raikkonen','lotus_f1',4.0,66.0,'Finished'," {'millis': '5953029', 'time': '+3.884'}, 'FastestLap': {'rank': '2', 'lap': '50', "
4418,catalunya,2012,5,Spanish Grand Prix,2012-05-13,Circuit de Barcelona-Catalunya,"{'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}",4.0,12.0,'grosjean','lotus_f1',3.0,66.0,'Finished'," {'millis': '5963944', 'time': '+14.799'}, 'FastestLap': {'rank': '1', 'lap': '53', "
4419,catalunya,2012,5,Spanish Grand Prix,2012-05-13,Circuit de Barcelona-Catalunya,"{'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}",5.0,10.0,'kobayashi','sauber',9.0,66.0,'Finished'," {'millis': '6013786', 'time': '+1:04.641'}, 'FastestLap': {'rank': '8', 'lap': '45', "
4420,monaco,2012,6,Monaco Grand Prix,2012-05-27,Circuit de Monaco,"{'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}",1.0,25.0,'webber','red_bull',1.0,78.0,'Finished'," {'millis': '6366557', 'time': '1:46:06.557'}, 'FastestLap': {'rank': '3', 'lap': '45', "
4421,monaco,2012,6,Monaco Grand Prix,2012-05-27,Circuit de Monaco,"{'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}",2.0,18.0,'rosberg','mercedes',2.0,78.0,'Finished'," {'millis': '6367200', 'time': '+0.643'}, 'FastestLap': {'rank': '7', 'lap': '46', "
4422,monaco,2012,6,Monaco Grand Prix,2012-05-27,Circuit de Monaco,"{'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}",3.0,15.0,'alonso','ferrari',5.0,78.0,'Finished'," {'millis': '6367504', 'time': '+0.947'}, 'FastestLap': {'rank': '5', 'lap': '45', "
4423,monaco,2012,6,Monaco Grand Prix,2012-05-27,Circuit de Monaco,"{'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}",4.0,12.0,'vettel','red_bull',9.0,78.0,'Finished'," {'millis': '6367900', 'time': '+1.343'}, 'FastestLap': {'rank': '9', 'lap': '43', "
4424,monaco,2012,6,Monaco Grand Prix,2012-05-27,Circuit de Monaco,"{'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}",5.0,10.0,'hamilton','mclaren',3.0,78.0,'Finished'," {'millis': '6370658', 'time': '+4.101'}, 'FastestLap': {'rank': '4', 'lap': '46', "
4425,villeneuve,2012,7,Canadian Grand Prix,2012-06-10,Circuit Gilles Villeneuve,"{'lat': '45.5', 'long': '-73.5228', 'locality': 'Montreal', 'country': 'Canada'}",1.0,25.0,'hamilton','mclaren',2.0,70.0,'Finished'," {'millis': '5549586', 'time': '1:32:29.586'}, 'FastestLap': {'rank': '6', 'lap': '59', "
4426,villeneuve,2012,7,Canadian Grand Prix,2012-06-10,Circuit Gilles Villeneuve,"{'lat': '45.5', 'long': '-73.5228', 'locality': 'Montreal', 'country': 'Canada'}",2.0,18.0,'grosjean','lotus_f1',7.0,70.0,'Finished'," {'millis': '5552099', 'time': '+2.513'}, 'FastestLap': {'rank': '11', 'lap': '57', "
4427,villeneuve,2012,7,Canadian Grand Prix,2012-06-10,Circuit Gilles Villeneuve,"{'lat': '45.5', 'long': '-73.5228', 'locality': 'Montreal', 'country': 'Canada'}",3.0,15.0,'perez','sauber',15.0,70.0,'Finished'," {'millis': '5554846', 'time': '+5.260'}, 'FastestLap': {'rank': '3', 'lap': '67', "
